,name,genres,publisher,developer,price
601350,Fantasy Grounds - Disposable Heroes: Modern Gangs (Token Pack),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,3.99
601380,The Last One,"['Action', 'Adventure', 'Indie', 'Early Access']",Phoenix Interactive Studio,Phoenix Interactive Studio,0.0
601390,DOA5LR Arc System Works Mashup Set,['Action'],"Team NINJA,KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",31.99
601420,Dark Parables: Requiem for the Forgotten Shadow Collector's Edition,"['Adventure', 'Casual']",Eipix Entertainment,Big Fish Games,9.99
601430,The Evil Within 2,"['Action', 'Adventure']",Tango Gameworks,Bethesda Softworks,59.99
601490,Passengers: Awakening VR Experience,"['Casual', 'Adventure', 'Strategy', 'VR']",0,0,9.99
601500,Lost in Nature,"['Adventure', 'Indie', 'Simulation', 'Early Access']",Moongate Digital,Moongate Digital,14.99
601510,Yu-Gi-Oh! Duel Links,"['Free to Play', 'Strategy']",Konami Digital Entertainment,Konami Digital Entertainment,0.0
601530,Darkarta: A Broken Heart's Quest Collector's Edition,"['Adventure', 'Casual', 'Indie']",Tuttifrutti Interactive,Tuttifrutti Interactive,5.99
601550,Don't Look Back,"['Indie', 'VR']",0,0,4.99
601580,The Onion Knights - Definitive Edition,"['Action', 'Casual', 'Strategy']",THEM corporation,Insel Games Ltd.,9.99
601590,BattleTrucks,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",BattleGames,BattleGames,6.99
601620,Room Designer VR,"['Early Access', 'Design & Illustration']",0,0,24.99
601640,The guard of dungeon,"['Action', 'Indie']",HeX,Laush Studio,2.99
601650,My Name is You,['Indie'],Nikita Kaf,Siberian Digital,5.99
601670,Arma 3 Jets,"['Action', 'Simulation', 'Strategy']",Bohemia Interactive,Bohemia Interactive,11.99
601690,Alien Attack: Zero,"['Action', 'Adventure', 'Indie', 'Simulation']",Alien Jellyfish,Nova Dimension,0.99
601700,JETBROS,"['Action', 'Indie', 'Early Access']",Weltrom Studios,Weltrom Studios,9.99
601710,Little Nightmares – Original Soundtrack,['Adventure'],Tarsier Studios,BANDAI NAMCO Entertainment,4.99
601730,Fantasy Grounds - Dead in the Water (CoC),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,8.99
601750,Range Day VR,"['Early Access', 'Action', 'Indie', 'Casual', 'Simulation', 'VR']",0,0,17.99
601760,VR Audio Visualizer,"['Indie', 'Simulation', 'VR']",0,0,1.99
601770,Sparc,"['Action', 'Sports', 'Indie', 'VR', 'Multiplayer']",0,0,19.99
601780,VoiceWarrior,['Utilities'],DevPossible,DevPossible,12.99
601790,Eternal Lore,"['Action', 'Adventure', 'Indie', 'RPG']",Hitbear Studio,Hitbear Studio,9.99
601810,Spark the Electric Jester,['Action'],Feperd Games,Feperd Games,14.99
601850,ROOT Soundtrack,"['Action', 'Indie']",Skunkape Interactive,Digital Tribe,2.99
601880,BoostBots VR,"['Early Access', 'Action', 'Indie', 'Casual', 'Simulation', 'VR']",0,0,9.99
601890,PD Howler 11,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production']","Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",KISS ltd,49.99
601920,Adjacency,"['Casual', 'Indie']",sleepy macaw,sleepy macaw,2.99
601930,Trianguluv,"['Action', 'Adventure', 'Casual', 'Indie']",Atara Games,Atara Games,1.99
601940,Fancy Fishing VR,"['Action', 'Adventure', 'Casual', 'VR']",0,0,4.99
601980,Deep Fear,"['Action', 'Adventure', 'Casual', 'Indie']",Alexey Glinskiy,Alexey Glinskiy,0.99
601990,Perspectives: Aleppo-Helsinki,"['Simulation', 'VR']",0,0,0.0
602000,Uplands Motel: VR Thriller,"['Action', 'Adventure', 'Indie', 'Casual', 'VR']",0,0,7.99
602010,Plank not included,"['Casual', 'Indie', 'Simulation', 'VR']",0,0,9.99
602040,Rota Craze,"['Indie', 'Casual', 'VR']",0,0,2.99
602060,Drift Into Eternity - Musics,['Indie'],We Are Bots,0,3.99
602070,Plasma Puncher,"['Action', 'Casual', 'Indie']",Tomatotrap,Tomatotrap,5.99
602080,Solaroids: Prologue,"['Action', 'Casual', 'Indie', 'Simulation', 'Early Access']",DynF/X Digital,DynF/X Digital,5.99
602090,Janus VR,"['Web Publishing', 'Simulation', 'Indie', 'VR', 'Free to Play', 'Massively Multiplayer', 'Education', 'GameMaker', 'Open World']",0,0,0.0
602120,Molemen Must Die!,"['Action', 'Indie']",Mokomoto,Mokomoto,2.99
602130,Violent killer VR,"['Action', 'Adventure', 'VR']",0,0,2.99
602140,The Uncertain: VR Experience,"['Early Access', 'Free to Play', 'Casual', 'Indie', 'VR']",0,0,0.0
602150,Desert Battle,"['Action', 'Adventure', 'VR']",0,0,5.99
602160,Alchemist Defender VR,"['Strategy', 'Action', 'VR']",0,0,16.99
602170,Planet of Mubu,"['Action', 'Adventure', 'Indie']",Anatoliy Loginovskikh,Zotdinex,5.99
602180,Free Towns,"['Casual', 'Simulation', 'Strategy', 'Early Access']",Vlad Cristian,Vlad Cristian,9.99
602200,Dreamlike Worlds,"['Action', 'Adventure', 'Casual', 'Indie']",JustForward,JustForward,0.99
602210,Military Airfield - Donation DLC,"['Action', 'Indie']",Polygon Art,Polygon Art,1.99
602260,A Hole New World - Soundtrack,"['Action', 'Indie']",MadGearGames,MadGearGames,4.99
602280,Jump Step Step - Direct Control,['Adventure'],Phung Games,Phung Games,0.99
602290,Jack Orlando - Soundtrack by Harold Faltermeyer,['Adventure'],Toontraxx Studios,TopWare Interactive,9.99
602300,Alter Army,"['Action', 'Adventure', 'Indie']",Vague Pixels,Vague Pixels,0.0
602310,theHunter™: Call of the Wild - Bearclaw Lite Compound Bow,"['Adventure', 'Simulation', 'Sports']",Expansive Worlds,0,0.0
602330,Stage Presence Soundtrack,"['Casual', 'Indie', 'Simulation']",Sea Green Games,0,3.99
602390,Master of Mayhem Soundtrack,"['Action', 'Indie']",Lapovich,NewRealityGames,0.99
602400,Fantasy Grounds - Perilous Places &amp; Serious Situations (Savage Worlds),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,6.99
602420,sU and the Quest For Meaning,['Indie'],Guillaume Bouckaert,"Playdius, Plug In Digital",0.0
602430,Yono and the Celestial Elephants,"['Adventure', 'Indie']",Neckbolt,Plug In Digital,14.99
602440,DESYNC: The Original Soundtrack - Volume 1 (Daniel Deluxe),"['Action', 'Indie']",The Foregone Syndicate,Adult Swim Games,6.99
602441,DESYNC: The Original Soundtrack - Volume 2 (Volkor X),"['Action', 'Indie']",The Foregone Syndicate,Adult Swim Games,2.99
602450,RIFT Starter Pack,"['Free to Play', 'Massively Multiplayer', 'RPG']",Trion Worlds,Trion Worlds,4.99
602460,Wildilfe Park 3 - Alaska,"['Casual', 'Indie', 'Simulation', 'Strategy']",b-alive gmbh,b-alive gmbh,8.99
602461,Wildilfe Park 3 - Dino Invasion,"['Casual', 'Indie', 'Simulation', 'Strategy']",b-alive gmbh,b-alive gmbh,6.99
602470,War Thunder - US Combined Forces,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Gaijin Entertainment,0,39.99
602471,War Thunder - Royal Combined Forces,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Gaijin Entertainment,0,39.99
602472,War Thunder - Kliment Voroshilov Pack,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Gaijin Entertainment,0,29.99
602480,Kartong - Death by Cardboard!,"['Early Access', 'Indie', 'Action', 'Casual', 'VR', 'Stealth', 'FPS', 'Adventure', 'Arcade']",0,0,8.99
602510,Gettysburg: The Tide Turns,['Strategy'],Shenandoah Studio,Slitherine Ltd.,9.99
602540,The Ancient Remains,"['Early Access', 'Adventure', 'Action', 'Indie', 'RPG']",0,0,9.99
602550,Space Conquest,"['Early Access', 'Action', 'Indie', 'Casual', 'VR']",0,0,8.99
602560,Forged Adventure,"['Indie', 'RPG', 'Early Access']","Artees,Trizton,Will Goss",Artees,4.99
602590,Saucer-Like,"['Adventure', 'Indie']",Fosfatina Ediciones,Tizona Interactive,5.99
602600,Visions of Zosimos,"['Adventure', 'Free to Play', 'Indie', 'Strategy', 'Early Access']",Forever Interactive Inc.,IF Studios,0.0
602620,A-10C: Stone Shield Campaign,['Simulation'],Roman Podvoysky,Eagle Dynamics SA,9.99
602621,Mi-8MTV2: The Border Campaign,['Simulation'],Armen Murazyan,Eagle Dynamics SA,9.99
602622,F-5E: Aggressors Basic Fighter Maneuvers Campaign,['Simulation'],Maple Flag,Eagle Dynamics SA,9.99
602623,The Museum Relic Campaign,['Simulation'],Apache600,Eagle Dynamics SA,9.99
602630,Diorama Worlds,"['Simulation', 'Indie', 'Casual', 'Sandbox', 'VR', 'City Builder', 'Building', 'Base Building', 'Level Editor']",0,0,7.99
602660,Suspended Workshops,"['Indie', 'Free to Play', 'VR']",0,0,0.0
602670,方块传说,"['Action', 'Adventure', 'RPG', 'Casual', 'VR']",0,0,5.99
602720,AppGameKit Sound Library,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities', 'Web Publishing']",The Game Creators,The Game Creators,24.99
602730,Fernbus Simulator - Multimedia Package,['Simulation'],TML-Studios,Aerosoft GmbH,3.99
602740,VoidExpanse: Soundtrack Complete,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",AtomicTorch Studio,AtomicTorch Studio,4.99
602750,Skyforge - Free Steam Welcome Gift,"['Free to Play', 'Massively Multiplayer', 'RPG']",Allods Team,My.Com,0.0
602780,端木斐异闻录：坠殒癖 - 原声集(OST),"['Adventure', 'Indie']","Rostrum Studio,YUKIri",致意,1.99
602790,Fated Souls 3,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Warfare Studios,Warfare Studios,6.99
602800,FSX Steam Edition: Toposim US Southwest Add-On,['Simulation'],Toposim,Dovetail Games - Flight,14.99
602801,FSX Steam Edition: McDonnell Douglas DC-3™,['Simulation'],Just Flight,Dovetail Games - Flight,24.99
602810,FSX Steam Edition: Toposim US West Coast Add-On,['Simulation'],Toposim,Dovetail Games - Flight,14.99
602811,FSX Steam Edition: Robinson R44 Add-On,['Simulation'],Just Flight,Dovetail Games - Flight,16.99
602812,FSX Steam Edition: Piper Archer III Add-On,['Simulation'],Just Flight,Dovetail Games - Flight,16.99
602813,FSX Steam Edition: Hong Kong FSX Live Add-On,['Simulation'],FlightSoft,"Dovetail Games - Flight, Funbox Media",49.99
602814,FSX Steam Edition: Night Environment: France Add-On,['Simulation'],Chris Bell - Creative Design Studios,Dovetail Games - Flight,29.99
602815,FSX Steam Edition: Night Environment: Germany Add-On,['Simulation'],Chris Bell - Creative Design Studios,Dovetail Games - Flight,18.99
602816,FSX Steam Edition: Night Environment: Dubai Add-On,['Simulation'],Chris Bell - Creative Design Studios,Dovetail Games - Flight,18.99
602817,FSX Steam Edition: Night Environment: Alps Add-On,['Simulation'],Chris Bell - Creative Design Studios,Dovetail Games - Flight,18.99
602818,FSX Steam Edition: Consolidated B-24 Liberator Add-On,['Simulation'],Virtavia,Dovetail Games - Flight,16.99
602820,Fantasy Grounds - P2 - The Dark City of the Queen of Spiders 4E Fantasy (Token Pack),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,3.99
602830,Hexaball,"['Adventure', 'Casual', 'Indie', 'Early Access']",kedexa,kedexa,0.99
602860,Ironclads 2: Boshin War,['Simulation'],Totem Games,Strategy First,9.99
602870,Fantasy Grounds - Expanding Classes (Castles &amp; Crusades),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,9.99
602880,Powernaut VANGARDT,"['Action', 'Adventure', 'Indie']",Alex Hall,Alex Hall,0.99
602890,hack_me 2,"['Indie', 'Simulation']",EasyWays Team,Indovers Studio,3.99
602920,Sketch! Run!,"['Indie', 'Early Access']",VI Games LLC,VI Games LLC,1.99
602930,Wordlase,"['Casual', 'Indie']",DeXP,DeXP,2.99
602940,The Quest for Achievements,"['Adventure', 'Casual', 'Indie', 'RPG']",StarSystemStudios™,StarSystemStudios™,4.99
602950,Fantasy Grounds - BASIC01: A Learning Time (5E),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,6.99
602990,Good Archer,"['Casual', 'Indie']",Sergej110,Sergej110,1.99
603020,Usurper,"['Action', 'Indie', 'RPG', 'Early Access']",Pugware,Pugware,9.99
603030,Lamp Head,"['Adventure', 'Casual', 'Indie']",Oriplay,"Atomic Fabrik , Cristian Manolachi",1.99
603060,Tarim: Guardians,"['Action', 'Adventure', 'Casual', 'RPG']",Dosane Games,Akim Games,5.99
603080,Chronicles of a Dark Lord: Tides of Fate Remastered,"['Indie', 'RPG']",Kisareth Studios,Kisareth Studios,4.99
603090,Dream Stone,"['Adventure', 'Indie']",QuickSave,QuickSave,2.99
603100,ATOMINE,"['Action', 'Indie']",Broken Arms Games Pty Ltd,Broken Arms Games Pty Ltd,9.99
603120,Happy Campers,['Casual'],Razzart Visual,Razzart Visual,9.99
603130,Masked Shooters,"['Action', 'Indie']",FreezeNova,FreezeNova,0.99
603140,Connected Hearts - Visual novel,"['Casual', 'Free to Play', 'Indie', 'Simulation']",Eternal Night Studios,"Stw Projects, Ziel Graywords",0.0
603150,Defence to death,['Strategy'],Laush Dmitriy Sergeevich,Laush Studio,1.99
603170,Fantasy Grounds - Compass Point 01: Gnome Crystal Mine (3.5E),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,5.99
603190,Tank Destroyer,"['Action', 'Indie']",Freedomize Studio,Freedomize Studio,2.99
603220,ROTii,"['Action', 'Adventure', 'Casual', 'Indie']",DarkShot Studios,DarkShot Studios,1.99
603250,My Own Little Planet,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Lucas Parise,Lucas Parise,5.99
603260,The Cat Games,"['Action', 'Casual', 'Indie', 'Simulation', 'Sports']",M. Hanka,Liu Lidan,1.99
603280,TAROTICA VOO DOO,"['Action', 'Adventure', 'Indie', 'RPG']",TPM.CO SOFT WORKS,TPM.CO SOFT WORKS,10.99
603290,GRUZCHIK,"['Adventure', 'Casual', 'Indie', 'Strategy']",NDPendent Games,"BadDoge, NDPendent Games",0.99
603320,Age of Defense,"['Indie', 'Strategy']",Battlecruiser Games,Battlecruiser Games,0.0
603330,Blasted Road Terror,"['Action', 'RPG', 'Strategy', 'Early Access']",Tryzna83,Tryzna83,4.99
603350,Don't cut your hand,"['Action', 'Casual', 'Indie']",Kether Studio,Kether Studio,0.99
603360,CryptoMoneya,"['Casual', 'Indie']",azimut team,azimut team,0.99
603370,Western FPS,['Indie'],Narayan Games,Dark Light Studio,0.99
603380,Dragon Essence - Color My World -,"['Adventure', 'Casual', 'Indie']",Zeiva Inc,Zeiva Inc,19.99
603420,Caveman Warriors,"['Action', 'Adventure', 'Casual', 'Indie']",JanduSoft S.L.,JanduSoft S.L.,14.99
603490,Star Hunter VR,"['Action', 'Adventure', 'Indie', 'Casual', 'VR']",0,0,6.99
603510,Tom Clancy's Rainbow Six® Siege - Smoke WD2® Set,['Action'],Ubisoft Montreal,0,7.99
603550,Schlag den Star - Das Spiel,"['Casual', 'Simulation', 'Sports']",Lost the Game Studios,bitComposer Interactive GmbH,29.99
603570,Cowboy zombie,"['Casual', 'Indie', 'Simulation']",bogdanehi,bogdanehi,0.99
603590,Fantasy Grounds - H3-Ziggurat of Gloom 4E Fantasy (Token Pack),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,3.99
603610,AEGIS 2186,"['Action', 'Indie', 'Early Access']",Jollyfish Games,Jollyfish Games,4.99
603630,Rubber Ball VR,"['Early Access', 'Casual', 'Simulation', 'Sports', 'VR']",0,0,0.0
603700,The Low Road,"['Adventure', 'Indie']",XGen Studios,XGen Studios,14.99
603720,There's Poop In My Soup - Pooping with Friends,['Action'],K Bros Games,K Bros Games,0.0
603750,- Arcane Raise -,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Arcane Raise,ArcaneRaise,2.99
603770,- Arcane RERaise -,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Arcane Raise,ArcaneRaise,2.99
603780,- Arcane preRaise -,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Arcane Raise,ArcaneRaise,2.99
603790,Ninja Avenger Dragon Blade,"['Action', 'Adventure', 'Indie', 'RPG']",Meow Studios,Meow Studios,14.99
603800,ReThink,['Indie'],Yaeko,Yaeko,9.99
603810,A Girls Fabric Face,"['Adventure', 'Indie']",Stanislaw Truchowski,TurnVex,2.99
603840,Randall,"['Action', 'Adventure', 'Indie']",We The Force Studios,We The Force Studios,14.99
603860,Hexagon Defense,['Indie'],LiMAVR,Atriagames,3.99
603870,A Tale of Two Kingdoms,"['Adventure', 'Indie']",Crystal Shard,Crystal Shard,11.99
603880,Sounds of Her Love,"['Adventure', 'Casual', 'Free to Play']",ds-sans,DEVGRU-P,0.0
603930,Battle Princess Madelyn,"['Action', 'Indie']",Causal Bit Games Inc.,"Causal Bit Games Inc., IndieHound",0.0
603940,Pixel Shopkeeper,"['Adventure', 'Indie', 'Simulation', 'Strategy']","Pixel Prototype, LLC","Pixel Prototype, LLC",7.99
603960,Monolith,"['Action', 'Indie']",Team D-13,Team D-13,7.99
603970,Shoot Loop VR,"['Action', 'Indie', 'Simulation', 'VR']",0,0,2.99
604010,Chimpology,"['Casual', 'Indie', 'Simulation']","themorfeus,Junkhive",themorfeus,1.99
604030,Warped Reality,"['Action', 'Adventure', 'Indie', 'Simulation']",Unwonted Studios,Unwonted Studios,0.0
604040,Legion Tale,"['Indie', 'Strategy']",Maulidan Games,Maulidan Games,4.99
604060,Goblin Harvest - The Mighty Quest,"['Adventure', 'Indie', 'RPG', 'Strategy']",Ian Williams,Subjunctive Software,9.99
604070,OMSI 2 Add-On Luzern - Linie 24,['Simulation'],Simgames.ch,Simgames.ch,29.99
604090,Arcane Raise - Booster Pack,"['Adventure', 'Casual', 'RPG']",Arcane Raise,ArcaneRaise,0.99
604091,Arcane Raise - Lorebook,"['Adventure', 'Casual', 'RPG']",Arcane Raise,ArcaneRaise,0.0
604110,Heart. Papers. Border.,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Jovian Industries,Jovian Industries,7.99
604140,Broccoli Bob,"['Adventure', 'Casual', 'Indie']",Timberwolf Studios,Timberwolf Studios,0.99
604170,Libra of the Vampire Princess,"['Adventure', 'Casual', 'Simulation']","onomatope*,MiKandi Japan","onomatope*, MiKandi Japan",39.99
604180,Fantasy Grounds - Daring Tales of Chivalry #01: A Knights Tale (Savage Worlds),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,4.99
604190,Storm Riders,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']","Mokylin Tech. Co.,Ltd",101XP,0.0
604200,Night of Terror,"['Adventure', 'Indie', 'RPG']",woolfie_games,N/A,1.99
604210,Fantasy Grounds - Hut of Half-Blood Hag (Map Pack),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,7.99
604240,Shotgun Farmers,"['Action', 'Indie', 'Early Access']",Megastorm Games,Megastorm Games,9.99
604280,X-Blades - Digital Deluxe Content,"['Action', 'Adventure', 'RPG']",TopWare Interactive,TopWare Interactive,6.99
604290,X-Blades - Soundtrack,"['Action', 'Adventure', 'RPG']",TopWare Interactive,TopWare Interactive,6.99
604300,Show Must Go On,"['Casual', 'Indie', 'Music', 'VR']",0,0,14.99
604310,Fantasy Grounds - The Last Parsec: Eris Beta-V (Savage Worlds),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,4.99
604330,The Crown of Leaves,"['Adventure', 'Indie']","Lingrimm,Natalie De Corsair",thebrokenhorn,0.0
604340,Web of Deceit: Black Widow Collector's Edition,"['Adventure', 'Casual']",Blam! Games,Big Fish Games,9.99
604350,Fantasy Grounds - Return to Freeport Part 3: Storming the Razor Caves (PFRPG),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,4.99
604360,Fantasy Grounds - Hellfrost: The Lost City of Paraxis (Savage Worlds),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,4.99
604430,Shadows of Adam OST,"['Indie', 'RPG']",Something Classic Games LLC,0,3.99
604450,Another Adventure,"['Adventure', 'Indie']",ThankCreate Studio,ThankCreate Studio,1.99
604480,ROTii Soundtrack,"['Action', 'Casual', 'Indie']",DarkShot Studios,DarkShot Studios,0.99
604490,Running Through Russia,"['Adventure', 'Casual', 'Indie', 'Early Access']",AVP,AVP,0.99
604500,Tank Force,"['Action', 'Free to Play', 'Simulation']",Extreme Developers,Extreme Developers,0.0
604530,EmbodyMe Beta,"['Early Access', 'Free to Play', 'Casual', 'Massively Multiplayer', 'VR']",0,0,0.0
604550,Reality Incognita,"['Adventure', 'Early Access']",Dire Boar Games,Dire Boar Games,2.99
604570,Universe in Fire,"['Action', 'Casual', 'Indie']",putilin_industries,putilin_industries,1.99
604580,Reality Incognita Demo,['Adventure'],Dire Boar Games,Dire Boar Games,0.0
604600,Male #1 + Booster Pack,"['Adventure', 'Casual', 'RPG']",Arcane Raise,ArcaneRaise,3.99
604601,Male #2 + Booster Pack,"['Adventure', 'Casual', 'RPG']",Arcane Raise,ArcaneRaise,3.99
604602,Female #1 + Booster Pack,"['Adventure', 'Casual', 'RPG']",Arcane Raise,ArcaneRaise,3.99
604610,Female #2 + Booster Pack,"['Female Protagonist', 'Character Customization', 'JRPG']",Arcane Raise,ArcaneRaise,3.99
604640,Outer Rim,"['Action', 'Casual', 'Indie']",Outer Rim Studios LLC,Outer Rim Studios LLC,4.99
604650,Fantasy Grounds - Daring Tales of Adventure 05: Sky Pirates of the Caribbean (Savage Worlds),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,6.99
604730,Fantasy Grounds - Darkwoulfes Volume 28 - Prisoner of the Drow 1 (Token Pack),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,4.99
604740,Danger Zone,['Action'],Three Fields Entertainment,Three Fields Entertainment,14.99
604780,aMAZE,"['Casual', 'Indie']",Blender Games,Blender Games,0.99
604800,Fantasy Grounds - Hellfrost: The Fey Tower and Deadly Glade (Savage Worlds),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,4.99
604810,Yeti Adventure,"['Action', 'Adventure', 'Casual', 'Indie']","bogdanehi,EHTechnology","bogdanehi, EHTechnology",0.99
604830,All Alone: VR,"['Adventure', 'Indie', 'VR']",0,0,3.99
604840,Fantasy Grounds - Horns of the Hunted (PFRPG),"['Indie', 'RPG', 'Strategy']","SmiteWorks USA, LLC",0,6.99
